date,Symbol,Open,High,Low,Close,PX,Volume,ret_1,ret_2,ret_5,vol_20,ma_10,ma_20,ma_gap,rsi_14,vol_z,dow,target_h1,target_h5,target_h20,pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,pca_9,pca_10,pca_11,pca_12,has_news,pca_1_large,pca_2_large,pca_3_large,pca_4_large,pca_5_large,pca_6_large,pca_7_large,pca_8_large,pca_9_large,pca_10_large,pca_11_large,pca_12_large,pca_13_large,pca_14_large,has_news_large
2018-10-04,SPY,291.17999267578125,291.239990234375,287.6600036621094,289.44000244140625,259.5566711425781,111545900,-0.007846244530776758,-3.429652919528792e-05,0.006327613699192547,0.060504326059110915,260.9107208251953,259.92692108154296,-0.0014244385976805995,49.4875481774986,3.1073719804421023,3,-0.005612563298708295,-0.06152140318197219,-0.05661011466595145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2018-10-05,SPY,289.69000244140625,290.2699890136719,286.2200012207031,287.82000732421875,258.1039733886719,105951700,-0.005612563298708295,-0.007297573474824404,-0.0043091431247930245,0.06374165463954036,260.5367889404297,259.9949035644531,-0.007272950930411137,49.14814745222674,2.556563659293241,4,0.0,-0.042115864598387454,-0.05693791818909055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2018-10-08,SPY,287.04998779296875,288.2200012207031,285.5,287.82000732421875,258.1039733886719,87742200,0.0,-0.013458807829485053,-0.010025074084627938,0.06350692403006818,260.2498352050781,260.04056243896486,-0.0074472575821609155,41.99758736612638,1.4384335204216716,0,-0.0014608271213933932,-0.04774859365584305,-0.05143605462273726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2018-10-09,SPY,287.3900146484375,288.8599853515625,286.7699890136719,287.3999938964844,257.7272033691406,74339000,-0.0014608271213933932,-0.005612563298708295,-0.013493104358680341,0.06265058139647864,259.9494171142578,260.0249847412109,-0.008836771490851714,38.83112552669072,0.6432129635210004,1,-0.03217523090980556,-0.024657584450861414,-0.04366761742000769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2018-10-10,SPY,286.8299865722656,286.9100036621094,277.8800048828125,278.29998779296875,249.56675720214844,214731000,-0.03217523090980556,-0.0014608271213933932,-0.014370963894926092,0.13002336120179347,258.91097869873045,259.5982551574707,-0.03864239360637156,11.18128942797783,5.707925162967455,2,-0.022272781852064938,0.007695917803815178,0.009690776154755554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2018-10-11,SPY,277.0799865722656,278.8999938964844,270.3599853515625,272.1700134277344,244.0696563720703,274840500,-0.022272781852064938,-0.03363605803119896,-0.04709486586068401,0.14574585878033003,257.25018920898435,258.8203460693359,-0.05699200206352406,8.431513756917,5.487235300270455,3,0.01379297528487644,0.015422169909387051,0.030147181871984507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2018-10-12,SPY,276.7699890136719,277.0899963378906,272.3699951171875,275.95001220703125,247.4594268798828,183186500,0.01379297528487644,-0.0544480127618705,-0.06152140318197219,0.1573470682046833,255.9256820678711,258.2096977233887,-0.04163387718699185,21.726352565751952,2.776866270898464,4,-0.005632729057455599,0.001086445147332249,0.006537792310481905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2018-10-15,SPY,275.54998779296875,277.0400085449219,274.29998779296875,274.3999938964844,246.0694732666016,102263700,-0.005632729057455599,-0.008479806567188497,-0.042115864598387454,0.15743059421847302,254.37160949707032,257.59828796386716,-0.04475501288612094,20.730682792236948,0.7485317843691617,0,0.021630182083588245,0.002220532345311277,-0.006691398223531486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2018-10-16,SPY,276.6000061035156,280.82000732421875,276.07000732421875,280.3999938964844,251.44998168945312,118255800,0.021630182083588245,0.008160246227420842,-0.04774859365584305,0.17739832095676453,253.37083435058594,257.1858245849609,-0.022302329083510486,35.66261128787697,1.1077943219590107,1,0.00017827134487102825,-0.024513836148056356,-0.030194439830050435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2018-10-17,SPY,280.44000244140625,281.1499938964844,277.5599975585937,280.45001220703125,251.49481201171875,110626000,0.00017827134487102825,0.015997453026132646,-0.024657584450861414,0.17724852079968803,252.36019287109374,256.76176300048826,-0.020512988099242402,34.14869149002297,0.8961985213702253,2,-0.014546529746493064,-0.055458769661908214,-0.03723306287517314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2018-10-18,SPY,279.3999938964844,280.07000732421875,274.9700012207031,276.3999938964844,247.8629150390625,134557500,-0.014546529746493064,0.021808453428459273,0.007695917803815178,0.17895638208213405,251.1908172607422,256.05076904296874,-0.031977463041840015,30.286293874032538,1.4331732510681903,3,-0.0005427494771783614,-0.0231309762926859,-0.012304065943731679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2018-10-19,SPY,277.1300048828125,279.29998779296875,275.4700012207031,276.25,247.7284240722656,139901600,-0.0005427494771783614,-0.014368258401622036,0.015422169909387051,0.17901285750603027,250.15326232910155,255.34502563476562,-0.029828666305779072,28.172610267478774,1.5009615382914354,4,-0.004498641859476571,-0.04033197377578368,-0.009163931324183139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2018-10-22,SPY,277.0,277.3599853515625,274.4100036621094,275.010009765625,246.61648559570312,82415800,-0.004498641859476571,-0.015089279223671426,0.001086445147332249,0.17910942652573789,249.0045135498047,254.6271743774414,-0.03146046293497251,27.34745381389915,0.14222538968446558,0,-0.005104186409779388,-0.041388783862038814,-0.02172434048457461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2018-10-23,SPY,270.95001220703125,274.8699951171875,268.6099853515625,273.6099853515625,245.3609161376953,146352700,-0.005104186409779388,-0.005041391336654932,0.002220532345311277,0.17913496012054175,247.76788482666015,253.858650970459,-0.03347427712342388,26.025897639317023,1.584033460453302,1,-0.03076666216898083,-0.021575017189173984,-0.03529997732351209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2018-10-24,SPY,273.3299865722656,273.760009765625,264.70001220703125,265.32000732421875,237.9269256591797,177806700,-0.03076666216898083,-0.009602828269255959,-0.024513836148056356,0.20439094425271517,246.6039016723633,252.75744018554687,-0.05867488812784394,22.453177122988777,2.1748228103231826,2,0.01778126362272925,0.019815794440650514,-0.0011314838495808388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2018-10-25,SPY,267.3800048828125,271.8099975585937,266.2300109863281,270.0799865722656,242.1954040527344,138061500,0.01778126362272925,-0.03587084857876022,-0.055458769661908214,0.21789218865261092,246.41647644042968,251.83333282470704,-0.03827106072046982,31.095320503242846,1.250077307898144,3,-0.01774374696027614,0.01262009489931959,-0.025613673488455113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2018-10-26,SPY,265.9200134277344,271.0,262.2900085449219,265.3299865722656,237.93585205078125,201574600,-0.01774374696027614,-0.01298539854625158,-0.0231309762926859,0.2229364753798752,245.46411895751953,250.6949005126953,-0.050894726760778,28.23676246365214,2.4555847910152786,4,-0.005555451945731704,0.024423475037748332,0.008145280084224993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2018-10-29,SPY,268.79998779296875,270.25,259.8500061035156,263.8599853515625,236.61767578125,160749100,-0.005555451945731704,3.7516662453107585e-05,-0.04033197377578368,0.2209135258457132,244.51893920898436,249.44527435302734,-0.05142450024378131,27.674492613107844,1.5434398030679206,0,0.014709580263085442,0.03548079054983333,0.017059397666145948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2018-10-30,SPY,263.6700134277344,268.1199951171875,263.1199951171875,267.7699890136719,240.1239471435547,157116000,0.014709580263085442,-0.023299198906007845,-0.041388783862038814,0.23140776419820122,243.38633575439454,248.37858505249022,-0.03323409668023947,38.92274756471713,1.4150676784499698,1,0.010624149460843668,0.027078820368084067,0.025114336931660652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2018-10-31,SPY,270.6499938964844,273.2300109863281,270.1199951171875,270.6300048828125,242.68865966796875,128296300,0.010624149460843668,0.009154128317353738,-0.021575017189173984,0.23688126330652373,242.50572052001954,247.43295669555664,-0.01917407079051847,48.260277348370884,0.8054679793422043,2,0.010585564081398324,0.037637833572198076,0.012302567981270052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2018-11-01,SPY,271.6000061035156,273.7300109863281,270.3800048828125,273.510009765625,245.27130126953125,99495000,0.010585564081398324,0.02533372972392911,0.019815794440650514,0.24164355360282855,242.2465591430664,246.71868820190429,-0.0058665476171329,47.18627035083472,0.20540069199564015,3,-0.005940366821847398,0.025235893355963768,0.00779381305899296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2018-11-02,SPY,274.75,275.2300109863281,269.5899963378906,271.8900146484375,243.8186187744141,122634100,-0.005940366821847398,0.021209713542241992,0.01262009489931959,0.24169640479545945,241.85557861328124,246.0044204711914,-0.008885213089222854,47.11026866242378,0.651442224649043,4,0.005501863566353293,0.021359845901185004,0.026888439276641307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2018-11-05,SPY,272.44000244140625,274.010009765625,271.3500061035156,273.3900146484375,245.1637725830078,65622500,0.005501863566353293,0.004645197259550926,0.024423475037748332,0.24333936855100582,241.7103073120117,245.3574104309082,-0.0007892072530448768,40.996648872955696,-0.5125662596847071,0,0.006307610081336179,-0.003003937256637279,-0.011551896186383637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2018-11-06,SPY,273.32000732421875,275.29998779296875,273.25,275.1199951171875,246.71505737304688,60085900,0.006307610081336179,-0.00043850325549410485,0.03548079054983333,0.24536376545456579,241.84572143554686,244.80680313110352,0.007794939591288186,43.43743898259207,-0.6232683547583283,1,0.021183162664957678,-0.011184406860904161,-0.01937779826949626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2018-11-07,SPY,277.5599975585937,281.1000061035156,277.0799865722656,281.010009765625,251.99700927734372,102752100,0.021183162664957678,0.011809473647689472,0.027078820368084067,0.23157407843738825,243.2527297973633,244.92831573486328,0.02886025456579855,55.43003873731734,0.230677853045549,2,-0.0018163761348359841,-0.039227921226113516,-0.06407122144058519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2018-11-08,SPY,280.1099853515625,281.2200012207031,279.2200012207031,280.5,251.53970336914065,65584900,-0.0018163761348359841,0.027490772746293857,0.037637833572198076,0.21575525946641005,244.1871597290039,245.30181808471679,0.02542942948050042,54.9639334983633,-0.521100638523376,3,-0.009816414276626162,-0.027029077906329135,-0.06035999047839802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2018-11-09,SPY,279.0299987792969,279.239990234375,276.17999267578125,277.760009765625,249.0825653076172,98812600,-0.009816414276626162,0.019366786530121693,0.025235893355963768,0.2141950020279792,245.3018310546875,245.38297500610352,0.015076801075631474,53.10316516433717,0.15237666559255117,4,-0.01886191959146899,-0.014615278487332795,-0.050316079108529976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2018-11-12,SPY,277.19000244140625,277.4599914550781,271.989990234375,272.57000732421875,244.4284210205078,99673600,-0.01886191959146899,-0.011632790411462146,0.021359845901185004,0.22400000669735584,246.0829055786133,245.30092239379883,-0.0035568613634902047,48.91905889211673,0.15876954229928353,0,-0.0018728595229307032,-0.012812409915731848,-0.026431312933246964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2018-11-13,SPY,273.0899963378906,275.3299865722656,271.25,272.0599975585937,243.9710693359375,98176600,-0.0018728595229307032,-0.02867833386809515,-0.003003937256637279,0.20842804372959187,246.46761779785157,244.92697677612304,-0.003902826274050253,58.35822879630315,0.10888885564144536,1,-0.006860351700251677,-0.02961937364151801,-0.024897655685601983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2018-11-14,SPY,274.1600036621094,274.6099853515625,268.45001220703125,270.20001220703125,242.30307006835935,125335900,-0.006860351700251677,-0.020734779114399693,-0.011184406860904161,0.20916815773219777,246.42905883789064,244.46738967895507,-0.008853203748107275,50.160425618989066,0.6539534333966112,2,0.010382467184948396,-0.019357190636315913,-0.03667471979460046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2018-11-15,SPY,268.7799987792969,273.5400085449219,267.010009765625,273.0199890136719,244.83187866210935,135101400,0.010382467184948396,-0.00873321122318238,-0.039227921226113516,0.207830375700114,246.38511657714844,244.31583786010742,0.002112187267603094,60.83407967688916,0.8285073828681441,3,0.002597385142370179,-0.036440583837409335,-0.0668705513818395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2018-11-16,SPY,271.7900085449219,274.75,271.2099914550781,273.7300109863281,245.4686279296875,126668000,0.002597385142370179,0.0035221154846967195,-0.027029077906329135,0.20814356056366648,246.55011749267578,244.2028480529785,0.005183313326609484,64.20963359342622,0.6283945106971021,4,-0.017059051019868043,-0.02302276236737555,-0.07056512822848582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2018-11-19,SPY,273.04998779296875,273.3800048828125,268.07000732421875,269.1000061035156,241.31668090820312,103061700,-0.017059051019868043,0.012979852327318575,-0.014615278487332795,0.2160040921102114,246.1654083251953,243.9378578186035,-0.010745264936898535,51.87596507791902,0.11793289138326053,0,-0.018679823248716865,-0.0026050457113182546,-0.06859488651343781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2018-11-20,SPY,265.3599853515625,267.0,263.1499938964844,264.1199951171875,236.85076904296875,136021300,-0.018679823248716865,-0.014461665877497865,-0.012812409915731848,0.22455921056315667,245.1789794921875,243.5123504638672,-0.027356236380654986,41.33614555942132,0.7863134077390623,1,0.00340183130495042,0.03883929706599876,-0.06632716290398388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2018-11-21,SPY,265.8599853515625,267.1499938964844,265.010009765625,265.0199890136719,237.65786743164065,75563700,0.00340183130495042,-0.03573887426858491,-0.02961937364151801,0.19710680156553134,243.74506530761718,243.49889755249023,-0.023987911976441123,38.072523828465684,-0.5046749369325642,2,-0.006700926016145026,0.033249846271501404,-0.09043112994093239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2018-11-23,SPY,263.17999267578125,264.82000732421875,263.07000732421875,263.25,236.07066345214844,42807900,-0.006700926016145026,-0.015277991943766445,-0.019357190636315913,0.1865983910885427,242.19816131591796,243.19266052246093,-0.0292854112250428,37.912724620458995,-1.1875448982579107,4,0.016015206612403965,0.04602758144676766,-0.11050863582535708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2018-11-26,SPY,265.7799987792969,267.75,265.3399963378906,267.5,239.8818206787109,79981400,0.016015206612403965,-0.0032990947111946056,-0.036440583837409335,0.18556960685914048,241.27808685302733,243.28995895385742,-0.014008544741432982,42.34855732249236,-0.4095572678964556,0,0.003358665636189251,0.04316663423016465,-0.07723382871385809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2018-11-27,SPY,266.3399963378906,268.3999938964844,265.6600036621094,268.3999938964844,240.68885803222656,75502400,0.003358665636189251,0.00931428059625894,-0.02302276236737555,0.18446505832417787,240.9041305541992,243.49351806640624,-0.011518417641880663,41.07806145570197,-0.5090331691587177,1,0.022764519528600147,0.006869496697303745,-0.07294453175731075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2018-11-28,SPY,269.6000061035156,274.5799865722656,268.3299865722656,274.5799865722656,246.2308654785156,127629600,0.022764519528600147,0.019373872248593216,-0.0026050457113182546,0.1944365805407322,241.13011016845698,243.7988639831543,0.009975442279047453,41.52831532090579,0.577739119593428,2,-0.0021876194895469325,-0.017413314833072846,-0.09699983374701837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2018-11-29,SPY,273.7099914550781,275.54998779296875,272.42999267578125,273.9800109863281,245.6927947998047,82346400,-0.0021876194895469325,0.026123185164789398,0.03883929706599876,0.19154611210621583,241.46908264160152,243.9490707397461,0.007147902038613818,41.4299932233109,-0.3940053293459916,3,0.0060768091591212325,-0.03873595584965717,-0.08609138497968605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2018-11-30,SPY,273.8099975585937,276.2799987792969,273.45001220703125,275.6499938964844,247.19036865234372,98204200,0.0060768091591212325,0.020576900039053214,0.033249846271501404,0.18908618717379347,241.704931640625,244.0450241088867,0.012888378097205777,47.146271561117615,-0.06642028014767222,4,0.013154259395800949,-0.04291791018142721,-0.09112862893871743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2018-12-03,SPY,280.2799987792969,280.3999938964844,277.510009765625,279.29998779296875,250.4634552001953,103176300,0.013154259395800949,0.0038891896695743,0.04602758144676766,0.1927209591240113,242.20441436767578,244.37726593017578,0.024904891405727048,59.49740900293437,0.029976576807529038,0,-0.03293847189667165,-0.05584467248398628,-0.12843482971238984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2018-12-04,SPY,278.3699951171875,278.8500061035156,269.8999938964844,270.25,242.34796142578125,177986000,-0.03293847189667165,0.01923106855492218,0.04316663423016465,0.2269815286922641,242.3075424194336,244.23647537231446,-0.007732317393028043,47.94179313910408,1.580086062436716,1,-0.0015182920017764445,-0.017883354003500607,-0.06254946427457497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2018-12-06,SPY,265.9200134277344,269.9700012207031,262.44000244140625,269.8399963378906,241.98028564453125,204185400,-0.0015182920017764445,-0.0197842125008707,0.006869496697303745,0.22552822943271877,242.82049407958985,243.99973678588867,-0.008276448032112027,49.576729697672114,2.0316746364130545,3,-0.023510260506131253,-0.016704264277009884,-0.05317764819578841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2018-12-07,SPY,269.4599914550781,271.2200012207031,262.6300048828125,263.57000732421875,236.3576202392578,161018900,-0.023510260506131253,-0.034456763898448095,-0.017413314833072846,0.22308989521658715,242.69046936035153,243.21776733398437,-0.028205781057542012,39.72161302322487,1.096513098661644,4,0.001894854827351189,-0.011831419580128788,-0.02031577858538469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2018-12-10,SPY,263.3699951171875,265.1600036621094,258.6199951171875,264.07000732421875,236.805908203125,151445900,0.001894854827351189,-0.025028552507907698,-0.03873595584965717,0.22378383750332015,242.76399383544918,242.4810775756836,-0.023404586573512187,39.444774148063196,0.8681446109937198,0,0.0002274970932418796,-0.03353963880977062,-0.017548173528227018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2018-12-11,SPY,267.6600036621094,267.8699951171875,262.4800109863281,264.1300048828125,236.8597869873047,121504400,0.0002274970932418796,-0.021615405678780064,-0.04291791018142721,0.22257360149441946,242.4617904663086,241.86993865966798,-0.02071423881829737,43.96692214236054,0.222751609528708,1,0.005022846583814022,-0.03486432760728864,-0.014254187446430144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2018-12-12,SPY,267.4700012207031,269.0,265.3699951171875,265.4599914550781,238.052490234375,97976700,0.005022846583814022,0.0021223519205930685,-0.05584467248398628,0.21533832500072306,242.19815368652343,241.55114212036133,-0.014484104091890382,51.78487897742725,-0.28581019623692056,2,-0.00033920227528572156,-0.0549759834959227,-0.018890586905594198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2018-12-13,SPY,266.5199890136719,267.489990234375,264.1199951171875,265.3699951171875,237.9717559814453,96662700,-0.00033920227528572156,0.005250343677055902,-0.017883354003500607,0.21535506226137535,241.37224273681642,241.2511764526367,-0.013593386442346422,50.47649005349303,-0.32883468669818766,3,-0.018637415809250157,-0.07104888085989991,-0.024671230345823858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2018-12-14,SPY,262.9599914550781,264.0299987792969,259.8500061035156,260.4700012207031,233.57765197753903,116961100,-0.018637415809250157,0.004683644308528301,-0.016704264277009884,0.22333763152821653,240.16072845458984,240.8149055480957,-0.030053179449522238,46.51273185204154,0.08290361423458027,4,-0.019813364402290645,-0.07311360078264784,0.005361767423811337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
